Links,Claims,,,
https://thelogicalindian.com//fact-check/video-rickshaw-puller-breaking-down-rickshaw-seized-india-24289,The Logical Indian Fact check investigates the claim that a viral video of a helpless rickshaw puller breaking down after his rickshaw was seized is from India,,,13-Oct-20
https://thelogicalindian.com//fact-check/bjp-worker-hanging-tree-recent-24281,"The Logical Indian Fact check team investigates the claim that a viral photo of a BJP worker, who was found hanging from a tree is recent",,,13-Oct-20
https://thelogicalindian.com//fact-check/photo-police-personnel-protest-lathi-charge-24280,The Logical Indian Fact check team investigates a viral photo of police personnel refusing to lathi charge on innocent citizens,,,13-Oct-20
https://thelogicalindian.com//fact-check/video-bjp-worker-kicking-tear-gas-canister-police-clash-west-bengal-24245,The Logical Indian Fact check team investigates the claim that a viral video shows a BJP worker kicking a tear gas canister back towards the police during the recent clash in West Bengal,,,10-Oct-20
https://thelogicalindian.com//fact-check/photo-uddhav-thackeray-republic-tv-24244,The Logical Indian investigates the claim that a viral photo shows Uddhav Thackeray watching Republic TV,,,10-Oct-20
https://thelogicalindian.com//fact-check/former-up-chief-minister-mulayam-singh-yadav-dead-24243,The Logical Indian Fact check team investigates the claim that former UP Chief Minister Mulayam Singh Yadav is dead,,,10-Oct-20
https://thelogicalindian.com//fact-check/rajasthan-government-portrait-dr-ambedkar-24230,"The Logical Indian Fact check team investigates the claim that the Rajasthan government has made it mandatory for all government offices, schools and hospitals to have a portrait of Dr Ambedkar",,,9-Oct-20
https://thelogicalindian.com//fact-check/akhilesh-yadav-quote-ram-hanuman-24229,The Logical Indian Fact check team investigates the claim that Akhilesh Yadav said that he does not need Ram and Hanuman,,,9-Oct-20
https://thelogicalindian.com//fact-check/photos-hathras-gangrape-congress-leader-24209,The Logical Indian Fact check team investigates the claim viral photos show Hathras gangrape accused who is also a Congress leader,,,8-Oct-20
https://thelogicalindian.com//fact-check/uttar-pradesh-police-hathras-victim-mother-video-24208,The Logical Indian Fact check team investigates the claim that Uttar Pradesh police detained and beat up the Hathras victim's mother as she pleaded to see her daughter’s body one last time,,,8-Oct-20
https://thelogicalindian.com//fact-check/paddy-saplings-bjp-modi-bengal-south-dinajpur-farmers-pm-modi-24207,"The Logical Indian Fact check team investigates the claim that a photograph of paddy saplings arranged to read “BJP” and “Modi” was taken in a village in Bengal’s South Dinajpur district, depicting farmers’ support for PM Modi",,,8-Oct-20
https://thelogicalindian.com//fact-check/uttar-pradesh-higher-caste-men-beat-up-girl-water-well-24186,The Logical Indian Fact check team investigates the claim that a viral video is from Uttar Pradesh and that higher caste men beat up a girl for drawing water from their well,,,7-Oct-20
https://thelogicalindian.com//fact-check/photograph-damaged-saraswati-idol-vandalized-communal-24185,The Logical Indian Fact check team investigates the claim that the photograph shows a partly damaged Saraswati idol which was vandalized as a result of communally charged hooliganism,,,7-Oct-20
https://thelogicalindian.com//fact-check/rahul-gandhi-up-police-collar-hathras-24183,"The Logical Indian Fact check team investigates the claim that Rahul Gandhi had held the collar of a UP police official, during his visit to Hathras, UP",,,7-Oct-20
https://thelogicalindian.com//fact-check/priyanka-rahul-gandhi-hathras-visit-photo-24169,The Logical Indian Fact check team investigates the claim that a viral photograph is from Rahul and Priyanka Gandhi's visit to Hathras,,,6-Oct-20
https://thelogicalindian.com//fact-check/video-hathras-victim-felicitated-topping-examination-24168,The Logical Indian Fact check team investigates the claim that a viral video shows Hathras victim being felicitated for topping her examination,,,6-Oct-20
https://thelogicalindian.com//fact-check/photo-woman-victim-communally-charged-crime-rajasthan-24167,The Logical Indian Fact check team investigates the claim that a viral photo shows a woman who raped and burnt alive by a Muslim man in Rajasthan,,,6-Oct-20
https://thelogicalindian.com//fact-check/uttar-pradesh-cm-yogi-adityanath-thakurs-are-hot-blooded-tend-mistakes-24153,"The Logical Indian Fact check team investigates the claim that Uttar Pradesh CM Yogi Adityanath said, “Thakurs are hot-blooded, they tend to make mistakes",,,5-Oct-20
https://thelogicalindian.com//fact-check/photos-show-a-police-official-from-punjab-who-was-raped-and-murdered-in-amritsar-24151,The Logical Indian Fact check team investigates the claim that a set of viral photographs show a police official from Punjab who was raped and murdered in Amritsar,,,5-Oct-20
https://thelogicalindian.com//fact-check/atal-tunnel-inaugurated-rohtang-himachal-pradesh-24146,The Logical Indian Fact check team investigates the claim that a viral photograph shows the recently inaugurated Atal Tunnel at Rohtang in Himachal Pradesh,,,5-Oct-20
https://thelogicalindian.com//fact-check/lieutenant-general-taranjit-singh-arrested-sedition-pm-modi-24130,The Logical Indian Fact check team investigates the claim that Lieutenant General Taranjit Singh has been arrested on charges of sedition against PM Modi’s administration,,,3-Oct-20
https://thelogicalindian.com//fact-check/up-cm-yogi-adityanath-hathras-victim-cremation-24129,The Logical Indian Fact check team investigates the claim that a viral photo shows UP CM Yogi Adityanath watching Hathras victim’s cremation,,,3-Oct-20
https://thelogicalindian.com//fact-check/hathras-gangrape-accused-sandeep-bjp-yogi-adityanath-pm-modi-24126,The Logical Indian Fact check team investigates the claim that a set of photos show Hathras gangrape accused Sandeep's father with BJP Leaders,,,3-Oct-20
https://thelogicalindian.com//fact-check/fact-check-viral-video-bjp-mp-harsh-vardhan-was-assaulted-by-public-24120,The Logical Indian Fact check team investigates the claim that a viral video shows BJP MP Harsh Vardhan beaten by a mob,,,2-Oct-20
https://thelogicalindian.com//fact-check/fact-check-anti-farm-reforms-protestors-conduct-mock-funeral-of-pm-modi-24118,The Logical Indian Fact check investigates the claim that a viral video shows PM Modi's mock funeral being held in Haryana amid the anti-farm reform protests,,,2-Oct-20
https://thelogicalindian.com//fact-check/fact-check-uttar-pradesh-cm-yogi-adityanath-saves-cows-women-24110,"The Logical Indian Fact check team investigates the claim that UP CM Yogi Adityanath said, ‘our job is to save cows, not women",,,2-Oct-20
https://thelogicalindian.com//fact-check/sonu-sood-special-humanitarian-action-award-undp-24106,The Logical Indian Fact check team investigates the claim that actor Sonu Sood was conferred the Special Humanitarian Action Award by the UNDP (United Nations Development Programme),,,1-Oct-20
https://thelogicalindian.com//fact-check/journalist-ravish-kumar-ndtv-viral-video-24105,The Logical Indian Fact check team investigates the claim that Journalist Ravish Kumar can be seen rolling on the ground in a viral video,,,1-Oct-20
https://thelogicalindian.com//fact-check/amit-shah-new-york-cancer-avian-sarcoma-24104,The Logical Indian Fact check team investigates the claim that Amit Shah is undergoing treatment for Avian sarcoma in New York,,,1-Oct-20
https://thelogicalindian.com//fact-check/tamil-nadu-government-madras-high-court-logo-tamil-hindi-24090,The Logical Indian Fact check team investigates the claim that Tamil Nadu government and Madras high court changed their logos from Tamil to Sanskrit,,,30-Sep-20
https://thelogicalindian.com//fact-check/pakistani-politician-fazl-ur-rehman-alcohol-flight-24087,"The Logical Indian Fact check team investigates the claim that a viral photo shows Pakistani politician, Fazal-ur-Rehman, an Islamic cleric with alcohol during a flight",,,30-Sep-20
https://thelogicalindian.com//fact-check/woman-assaulted-tortured-hathras-uttar-pradesh-viral-photo-24079,"The Logical Indian Fact check team investigates the claim that a viral picture shows the woman who was brutally assaulted and tortured in Hathras, Uttar Pradesh, leading to her death two weeks later on September 29",,,30-Sep-20
https://thelogicalindian.com//fact-check/omprakash-shete-osd-maharashtra-medical-assistance-cell-24073,"The Logical Indian Fact check team investigates the claim that a viral video shows Omprakash Shete, current OSD with CM of Maharashtra and Head of Medical Assistance Cell",,,29-Sep-20
https://thelogicalindian.com//fact-check/sp-balasubrahmanyam-hospital-bills-central-government-tamil-nadu-vice-president-venkaiah-naidu-24072,The Logical Indian Fact Check team investigates the claim that late singer SP Balasubrahmanyam’s family was not able to clear hospital bills,,,29-Sep-20
https://thelogicalindian.com//fact-check/ro-ro-ferry-gujarat-bhavnagar-24071,"The Logical Indian Fact check team investigates the claim that Video shows the Ro-Ro ferry from Gujarat's Bhavnagar, sailing through a tiny canal",,,29-Sep-20
https://thelogicalindian.com//fact-check/former-prime-minister-dr-manmohan-singh-was-asked-to-vacate-a-chair-at-an-event-for-sonia-gandhi-24044,The Logical Indian Fact check team investigates the claim that former Prime Minister Dr Manmohan Singh was asked to vacate a chair at an event for Sonia Gandhi,,,28-Sep-20
https://thelogicalindian.com//fact-check/wounded-farmers-protest-kerala-24043,The Logical Indian Fact check team investigates the claim that wounded people seen in the photos got injured during farmers' protests and the news is not being covered by the mainstream media,,,28-Sep-20
https://thelogicalindian.com//fact-check/deepika-padukone-ncb-t-shirt-farmers-protest-slogan-24042,The Logical Indian Fact check team investigates the claim that Deepika Padukone appeared before NCB wearing a t-shirt that had a pro farmers’ protest slogan,,,28-Sep-20
https://thelogicalindian.com//fact-check/founder-of-himalaya-drug-company-mr-m-manal-gives-a-communal-speech-24041,"The Logical Indian Fact check team investigates the claim that the founder of Himalaya Drug Company, M Manal gave a communal speech",,,28-Sep-20
https://thelogicalindian.com//fact-check/sunil-gavaskar-live-commentary-virat-kohli-anuskha-sharma-24014,The Logical Indian Fact check team investigates the claim that Sunil Gavaskar during live commentary on Virat Kohli's performance targeted wife Anuskha Sharma and made a distasteful comment,,,26-Sep-20
